ID,gender,group,time,neg,pos
596,0,0,4,1.66667,3.33333
597,1,0,1,1.04814,3.91667
597,1,0,2,1.2,3.96167
597,1,0,3,1.13333,4.19333
597,1,0,4,1,4.16667
598,1,0,1,2.94321,4.41667
598,1,0,2,3.66667,4.48339
598,1,0,3,1.97244,5.00182
598,1,0,4,1.46667,3.91667
599,0,0,1,1.65952,4.33333
599,0,0,2,1.33333,5.045
599,0,0,3,1.73333,4.69333
599,0,0,4,1.06358,3.58333
600,0,0,1,1.01217,4.5
600,0,0,2,1.26667,5.045
600,0,0,3,1.4,4.86
600,0,0,4,1.15358,4.44851
601,1,0,1,1.83282,3.25
601,1,0,2,1.13333,3.12833
601,1,0,3,1.8,3.94333
601,1,0,4,1.49261,4.45721
602,0,0,1,1.59104,3.75
602,0,0,2,1.73333,3.545
602,0,0,3,1.4,4.77667
602,0,0,4,1.33333,4.5
603,0,0,1,1.49394,4
603,0,0,2,1.66667,4.045
603,0,0,3,1.33654,4.93727
603,0,0,4,1.53333,4.33333
604,0,0,1,1.55423,4
604,0,0,2,1.26667,4.46167
604,0,0,3,1.26667,4.69333
604,0,0,4,1.18811,4
605,0,0,1,3.51082,2.94184
605,0,0,2,3.65342,4.37833
605,0,0,3,2,4.44333
605,0,0,4,1.48606,2.07671
606,1,0,1,2.7219,4.41667
606,1,0,2,1.93333,4.62833
606,1,0,3,2,4.19333
606,1,0,4,2.13333,4.16667
607,0,0,1,2.48568,4.58333
607,0,0,2,1.46667,4.62833
607,0,0,3,1.6,4.69333
607,0,0,4,1.4,4.75
608,0,0,1,1.27246,3.91667
608,0,0,2,1,1.795
608,0,0,3,1.56758,2.00354
608,0,0,4,1.37952,3.47167
609,1,0,1,2.19915,4
609,1,0,2,2.6,4.12833
609,1,0,3,1.73333,3.36
609,1,0,4,2,4.08333
610,0,1,1,1.07064,4.66667
610,0,1,2,1,5.045
610,0,1,3,1.13333,5.11
610,0,1,4,1.3102,4.94558
611,1,0,1,1.6431,3.25
611,1,0,2,2.06667,2.545
611,1,0,3,3,3.27667
611,1,0,4,2.7328,3.16237
612,0,0,1,1.42703,3.83333
612,0,0,2,1.26667,3.045
612,0,0,3,2.06667,2.86
612,0,0,4,1.95,3.41667
613,1,0,1,1.00001,3.16667
613,1,0,2,2,2.96947
613,1,0,3,2.56438,3.8786
613,1,0,4,1.05138,4.08581
614,1,0,1,1.36467,2.66667
614,1,0,2,3.26667,3.06198
614,1,0,3,1.61097,3.96945
614,1,0,4,1.83887,4.08065
615,1,0,1,2.36063,3.25
615,1,0,2,1.53333,3.38928
615,1,0,3,1.88771,4.36529
615,1,0,4,2.28925,4.64361
616,1,0,1,1.93177,3.91667
616,1,0,2,1.66667,3.96167
616,1,0,3,1.73333,4.36
616,1,0,4,1.4,3.5
617,1,0,1,1.65612,5
617,1,0,2,1.06667,4.295
617,1,0,3,2.33333,4.27667
617,1,0,4,2.39847,4.86672
618,1,0,1,1.64642,2.45776
618,1,0,2,2.08752,3.43693
618,1,0,3,1.2,4.77667
618,1,0,4,2.927,4
619,0,0,1,2.66355,4.4673
619,0,0,2,1.72919,3.68563
619,0,0,3,1.44652,4.14974
619,0,0,4,1.47173,2.98427
620,1,0,1,2.1347,3.20009
620,1,0,2,1.31365,3.38405
620,1,0,3,1.06667,4.44333
620,1,0,4,2.50184,3.49252
621,0,0,1,2.11897,4.95503
621,0,0,2,1.385,5.02615
621,0,0,3,1,5.11
621,0,0,4,1.2,3.63889
622,1,0,1,3.75573,2.62823
622,1,0,2,1.91714,1.54626
622,1,0,3,3.2,2.19333
622,1,0,4,1.8,3.66667
623,1,0,1,1.85804,3.13783
623,1,0,2,2.99343,3.50823
623,1,0,3,1.26667,3.52667
623,1,0,4,1.8,3.58333
624,1,0,1,1.1193,3.31972
624,1,0,2,1.54867,2.94632
624,1,0,3,1.13333,4.11
624,1,0,4,2.06667,3.08333
625,1,0,1,1.41665,3.92255
625,1,0,2,1.8862,4.6351
625,1,0,3,1.33333,3.77667
625,1,0,4,1.15284,4.33353
626,0,0,1,2.23936,3.73208
626,0,0,2,1.41017,4.68391
626,0,0,3,1.06667,4.77667
626,0,0,4,1.06667,4.5
627,0,0,1,1.9377,2.66024
627,0,0,2,1.56249,2.0825
627,0,0,3,1.26667,3.36
627,0,0,4,2.42225,2.33333
628,1,0,1,2.88102,3.91865
628,1,0,2,2.27683,2.07823
628,1,0,3,1.66667,2.77667
628,1,0,4,1.88856,4.41667
629,0,0,1,3.69692,4.52972
629,0,0,2,2.66505,4.40168
629,0,0,3,2.73333,3.69333
629,0,0,4,1.86667,3.66667
630,1,0,1,3.1255,4.12937
630,1,0,2,2.12974,4.09524
630,1,0,3,1.4,4.19333
630,1,0,4,2.6,3.9025
631,0,1,1,3.32307,3.60592
631,0,1,2,2.85308,2.90924
631,0,1,3,2.4,4.61
631,0,1,4,1.71667,4.33333
632,0,0,1,2.97025,1.60531
632,0,0,2,2.19068,2.2985
632,0,0,3,1,1.44333
632,0,0,4,1.61159,2.00557
633,1,0,1,1.26651,3.73401
633,1,0,2,1.40609,3.20586
633,1,0,3,1.33333,3.94333
633,1,0,4,1.53333,3.5
634,1,1,1,1.83411,1.567
634,1,1,2,2.75625,2.83318
634,1,1,3,2.46667,4.61
634,1,1,4,1.8,2.75
635,1,0,1,1.23761,4.82436
635,1,0,2,1.71587,4.56157
635,1,0,3,1,5.11
635,1,0,4,1.33333,4.5
636,0,0,1,1.80648,2.97724
636,0,0,2,2.97485,3.53895
636,0,0,3,2.06667,2.86
636,0,0,4,2.67378,3.21002
637,0,0,1,3.96858,3.5583
637,0,0,2,3.54265,2.87839
637,0,0,3,1.73333,4.44333
637,0,0,4,2.93333,2.08333
638,1,1,1,1.69708,2.24142
638,1,1,2,1.41225,2.54423
638,1,1,3,2.26667,2.61
638,1,1,4,1.8,2.24972
639,1,0,1,1.44749,4.25756
639,1,0,2,1.26618,4.79266
639,1,0,3,1.6,5.02667
639,1,0,4,2.2,4.16667
640,1,0,1,3.19591,3.77042
640,1,0,2,2.41107,3.65486
640,1,0,3,1.06667,4.27667
640,1,0,4,2.93333,3.91667
641,1,0,1,1.69152,4.23042
641,1,0,2,1.20557,3.26539
641,1,0,3,1.73333,4.61
641,1,0,4,1.26667,3.5
642,1,0,1,1.63162,4.06117
642,1,0,2,1.41333,4.23886
642,1,0,3,1,4.36
642,1,0,4,1.41667,3.25
643,1,0,1,3.81256,4.28819
643,1,0,2,2.12545,4.51772
643,1,0,3,3.2,5.11
643,1,0,4,1.52741,4.65221
644,1,0,1,1.10237,3.67833
644,1,0,2,2.55696,4.10318
644,1,0,3,1.73333,4.86
644,1,0,4,1.6,4.58333
645,0,0,1,1.66805,2.4197
645,0,0,2,1.53727,4.60906
645,0,0,3,1.13333,5.11
645,0,0,4,2.32251,3.26504
646,0,0,1,1.27589,3.66102
646,0,0,2,1.61303,2.12109
646,0,0,3,1.73333,4.02667
646,0,0,4,1.46667,2.5
647,1,0,1,1.87601,2.84225
647,1,0,2,2.55329,3.3786
647,1,0,3,1.33333,4.86
647,1,0,4,2.4,3.83333
648,1,0,1,1.51878,3.83535
648,1,0,2,1.66941,3.3955
648,1,0,3,1.6,4.19333
648,1,0,4,1.35,3.83333
649,1,1,1,2.71052,3.67575
649,1,1,2,2.57305,4.39905
649,1,1,3,1.8,4.11
649,1,1,4,1.66667,4.16667
650,0,0,1,1.56095,4.6348
650,0,0,2,1.75317,4.75293
650,0,0,3,1.4,4.69333
650,0,0,4,1.53333,4.25
651,0,0,1,2.32302,3.43852
651,0,0,2,2.04847,4.19248
651,0,0,3,1.30393,4.05974
651,0,0,4,1.68491,3.19433
652,1,0,1,2.48742,2.91667
652,1,0,2,2.4,4.795
652,1,0,3,2.26667,3.86
652,1,0,4,1.03605,4.06469
653,1,1,1,2.92197,4.06623
653,1,1,2,3.04401,4.795
653,1,1,3,2.46667,4.69333
653,1,1,4,1.1186,3.29096
654,0,0,1,1.56725,3.51091
654,0,0,2,2.13243,3.045
654,0,0,3,1.26667,2.44333
654,0,0,4,1.01086,2.23046
655,0,0,1,3.09163,2.85863
655,0,0,2,1.98993,4.37833
655,0,0,3,2.53333,4.61
655,0,0,4,1.58204,3.34061
656,0,0,1,1,3.66667
656,0,0,2,1.26667,5.04119
656,0,0,3,2.36559,3.31807
656,0,0,4,1.46464,4.92674
657,1,0,1,1.92102,3.81278
657,1,0,2,1.39832,3.8728
657,1,0,3,1.05055,3.8464
657,1,0,4,1.57146,4.17323
658,0,0,1,1.82386,4.07721
658,0,0,2,1.8408,3.7285
658,0,0,3,1.45766,3.49039
658,0,0,4,1.35231,3.59705
659,1,0,1,4.42786,1.45763
659,1,0,2,3.36959,3.795
659,1,0,3,1.8,2.27667
659,1,0,4,2.1465,2.1809
660,0,0,1,3,4.58333
660,0,0,2,2,3.795
660,0,0,3,3.66667,3.27667
660,0,0,4,3.62682,4.9508
661,0,0,1,1.95404,2.09246
661,0,0,2,1.38932,3.37833
661,0,0,3,1.84591,3.77625
661,0,0,4,1.71424,1.57594
662,0,0,1,1.86667,4.25
662,0,0,2,1.73333,4.12833
662,0,0,3,1.33333,3.36
662,0,0,4,1.37533,4.06716
663,1,0,1,2.9424,3.31285
663,1,0,2,2.88451,3.58734
663,1,0,3,2.59144,3.49918
663,1,0,4,1.01604,4.67456
664,0,0,1,2.26667,4.5
664,0,0,2,2.06667,2.46167
664,0,0,3,1.95052,2.28398
664,0,0,4,2.35495,2.19895
665,1,0,1,2.68551,2.76864
665,1,0,2,2.35859,4.06477
665,1,0,3,2.39058,4.24465
665,1,0,4,1.87344,2.86153
666,0,0,1,2.1159,2.86882
666,0,0,2,2.30204,1.71167
666,0,0,3,1,1.11
666,0,0,4,1.02073,2.88248
667,0,0,1,2.98902,4.00931
667,0,0,2,2.65966,3.34628
667,0,0,3,1.25071,4.02283
667,0,0,4,1.6575,3.6451
668,1,0,1,2.32457,3.25079
668,1,0,2,1.64166,4.84126
668,1,0,3,1.08594,4.52225
668,1,0,4,1.43029,4.1935
669,0,0,1,2.24395,4.91667
669,0,0,2,1,3.545
669,0,0,3,1,4.77667
669,0,0,4,2.29315,3.5963
670,0,0,1,2.10159,3.64572
670,0,0,2,2.09655,4.0259
670,0,0,3,2.1798,2.36876
670,0,0,4,1.61557,3.20453
671,0,0,1,1,2.58333
671,0,0,2,1.66667,3.37833
671,0,0,3,1.34864,1.11
671,0,0,4,1.29595,2.25998
672,0,0,1,2.05134,3.59445
672,0,0,2,1.39882,4.20592
672,0,0,3,2.56297,3.77854
672,0,0,4,1.75194,3.66657
673,1,0,1,2.27663,4.12936
673,1,0,2,1.46702,3.96564
673,1,0,3,2.27954,3.68016
673,1,0,4,2.14718,3.27481
674,0,0,1,1.93333,4.16667
674,0,0,2,2.53333,4.89548
674,0,0,3,1.114,4.40722
674,0,0,4,1.37606,3.27085
675,0,0,1,1.26667,3.81162
675,0,0,2,1.00141,3.12833
675,0,0,3,2.4,3.69333
675,0,0,4,1.15451,4.57634
676,0,0,1,2.65,2.83333
676,0,0,2,3.4,3.21167
676,0,0,3,2.53549,2.14266
676,0,0,4,2.32259,1.75251
677,0,0,1,1.47015,4.03958
677,0,0,2,1.92657,3.98944
677,0,0,3,1.4,4.77667
677,0,0,4,1.26226,4.46716
678,0,0,1,2.33333,2.08333
678,0,0,2,2.26667,4.76363
678,0,0,3,2.64404,3.25377
678,0,0,4,1.23101,3.67722
679,1,1,1,3.06667,1
679,1,1,2,3.86667,2.69335
679,1,1,3,3.27568,1.75978
679,1,1,4,1.23753,2.16322
680,1,0,1,2.2,3.41667
680,1,0,2,2.46667,4.62833
680,1,0,3,2.10051,4.02051
680,1,0,4,1.00043,4.35975
681,0,0,1,2.83333,5
681,0,0,2,2.06667,3.62833
681,0,0,3,2.24693,4.4621
681,0,0,4,1.00013,4.0778
682,0,0,1,1.00006,3.70605
682,0,0,2,1.70689,5.0174
682,0,0,3,1.42706,3.48013
682,0,0,4,1.75946,3.19252
683,0,0,1,2.09513,3.54385
683,0,0,2,3.99803,4.71167
683,0,0,3,1.2,4.94333
683,0,0,4,1.4,4.16667
684,0,0,1,2.80537,3.47596
684,0,0,2,3.4744,2.795
684,0,0,3,1.95,3.13778
684,0,0,4,1.93333,3.08333
685,1,0,1,1.19897,4.24851
685,1,0,2,2.29696,3.71167
685,1,0,3,2.66667,2.94333
685,1,0,4,2.13333,3.08333
686,0,0,1,2.39591,4.5548400000000004
686,0,0,2,2.92314,3.35043
686,0,0,3,1.48711,2.44805
686,0,0,4,2.86667,3.75
687,0,0,1,2.2089,4.21892
687,0,0,2,3.08151,3.8713
687,0,0,3,1.78033,3.53517
687,0,0,4,2.15568,4.16861
688,1,0,1,3.65039,4.6964
688,1,0,2,2.25089,4.8527
688,1,0,3,2.09519,4.03907
688,1,0,4,2.19919,3.72242
689,0,0,1,1.99091,4.41711
689,0,0,2,3.36455,3.6423
689,0,0,3,2.07935,3.50641
689,0,0,4,1.42061,2.89908
690,1,0,1,1.31637,3.83333
690,1,0,2,2.33333,4.795
690,1,0,3,1.8,3.94333
690,1,0,4,1.53333,3.66667
691,1,0,1,2.32153,2.08333
691,1,0,2,2.2,2.00305
691,1,0,3,1.97909,2.54346
691,1,0,4,2.06667,4.33333
692,0,0,1,1.86938,4.5
692,0,0,2,2.66667,4.04173
692,0,0,3,2.01602,2.05525
692,0,0,4,2.26667,3.58333
693,1,0,1,2.60258,4.33333
693,1,0,2,1.53333,4.46167
693,1,0,3,3.13333,4.22111
693,1,0,4,1.53333,4.5
694,1,0,1,1.19116,3.58333
694,1,0,2,1.26667,2.96167
694,1,0,3,1.06667,3.86
694,1,0,4,1.13333,3.08333
695,0,0,1,1.84186,4.33333
695,0,0,2,1.46667,4.37833
695,0,0,3,2.53333,3.52667
695,0,0,4,1.16587,3.14798
696,1,0,1,2.37434,2.25
696,1,0,2,2.26667,2.21167
696,1,0,3,1.73333,3.27667
696,1,0,4,1.53333,3.33333
697,0,0,1,2.6458,3.11111
697,0,0,2,2.8,3.96167
697,0,0,3,1.73333,3.86
697,0,0,4,1.4,3.33333
698,0,0,1,2.68208,2.91667
698,0,0,2,2.66667,3.77322
698,0,0,3,2.08217,4.47622
698,0,0,4,2.6883,4.39723
699,1,0,1,2.17611,5
699,1,0,2,1.86667,4.27113
699,1,0,3,1.99227,3.99718
699,1,0,4,1.6,3.5
700,0,0,1,1.07521,3.41667
700,0,0,2,2.13333,4.49891
700,0,0,3,1.33,3.32219
700,0,0,4,1.2,3.5
701,0,0,1,2.27112,2.33333
701,0,0,2,3.13333,2.91746
701,0,0,3,3.04161,4.37217
701,0,0,4,2.47911,3.45505
702,0,0,1,4.15192,4
702,0,0,2,3.93333,3.88232
702,0,0,3,2.47361,3.38646
702,0,0,4,2.81318,3.99171
703,1,0,1,1.03866,4.16667
703,1,0,2,1.53333,4.37833
703,1,0,3,1.93333,4.52667
703,1,0,4,1.33333,4.75
704,0,0,1,2.71077,3
704,0,0,2,2.06667,2.96167
704,0,0,3,2.06667,2.27667
704,0,0,4,2.98557,3.01602
705,1,0,1,2.81053,3.75
705,1,0,2,1.66667,3.46167
705,1,0,3,2.33333,3.36
705,1,0,4,1.73333,4.41667
706,0,0,1,1.00242,4.19218
706,0,0,2,1.32536,4.56794
706,0,0,3,1.46519,4.50011
706,0,0,4,2.38121,3.51323
707,1,0,1,1.73663,1.66667
707,1,0,2,1.2,3.96167
707,1,0,3,1.73333,2.94333
707,1,0,4,1.40696,1.13885
708,0,0,1,1.85763,4.88375
708,0,0,2,1.62011,3.81411
708,0,0,3,1.53333,4.11
708,0,0,4,1.26667,2.16667
709,0,0,1,2.12245,2.21766
709,0,0,2,1.53734,4.3431
709,0,0,3,2.6,3.74889
709,0,0,4,3.44354,4.3826
710,0,0,1,3.97765,3.90191
710,0,0,2,2.39533,3.63531
710,0,0,3,2.53333,2.94333
710,0,0,4,1.8,2.52778
711,1,0,1,2.22084,3.83333
711,1,0,2,2.4,4.69033
711,1,0,3,2.74213,4.71426
711,1,0,4,2.74257,4.41933
712,1,0,1,1.90845,1.97959
712,1,0,2,1.40251,3.91463
712,1,0,3,1.6,2.86
712,1,0,4,1.45627,4.60112
713,1,0,1,2.40821,1
713,1,0,2,1,3.19101
713,1,0,3,1.62549,4.43743
713,1,0,4,2.05512,3.13954
714,1,0,1,2.49893,3.06163
714,1,0,2,1.38354,4.53361
714,1,0,3,1.06667,4.94333
714,1,0,4,2.26667,4.75
715,1,0,1,3.33682,4.83271
715,1,0,2,1.51116,1.55646
715,1,0,3,2.07775,2.15818
715,1,0,4,2.3245,3.75
716,1,0,1,1.64814,3.51021
716,1,0,2,1.43213,4.10455
716,1,0,3,1.7005,1.62088
716,1,0,4,2.13333,4.5
717,1,0,1,1.9288,3.52253
717,1,0,2,2.43528,2.39152
717,1,0,3,1.22683,2.3743
717,1,0,4,3.12168,2.38759
718,1,0,1,1.83327,3.51754
718,1,0,2,1.33383,3.55214
718,1,0,3,2.96601,2.11191
718,1,0,4,1.46667,3
719,0,0,1,1.53088,2.67154
719,0,0,2,1.05785,3.60502
719,0,0,3,1.54639,3.03084
719,0,0,4,2.20298,4.66158
720,1,0,1,1.15972,1.89713
720,1,0,2,1.18223,3.69725
720,1,0,3,1.15565,3.45645
720,1,0,4,2.13333,3.33333
721,0,0,1,3.52781,3.9927
721,0,0,2,1.80655,4.28882
721,0,0,3,2.73129,3.39367
721,0,0,4,2.46667,4.33333
722,1,0,1,2.15172,4.42813
722,1,0,2,2.3542,3.24708
722,1,0,3,2.51793,3.28632
722,1,0,4,2.57603,3.73935
723,1,0,1,1.3376,3.0015
723,1,0,2,2.23597,4.24505
723,1,0,3,1.8064,3.63096
723,1,0,4,2.44093,2.50282
724,0,0,1,2.81584,3.10263
724,0,0,2,2.33849,3.04097
724,0,0,3,2.08281,3.28296
724,0,0,4,2.6,3.08333
725,1,0,1,2.93412,4.11526
725,1,0,2,1.67878,3.92483
725,1,0,3,1.97638,2.39744
725,1,0,4,1.68694,3.60472
726,0,1,1,2.349,3.4948
726,0,1,2,2.1162,4.12432
726,0,1,3,1.77287,2.05141
726,0,1,4,1.66667,3.66667
727,1,0,1,2.02273,3.54583
727,1,0,2,2.0237,2.78804
727,1,0,3,1,4.61
727,1,0,4,2.57783,4.19889
728,0,0,1,2.60849,3.65176
728,0,0,2,2.52505,3.54353
728,0,0,3,2.2,3.44333
728,0,0,4,3.53333,1.5
729,1,0,1,1.84283,2.85532
729,1,0,2,1.95377,3.49939
729,1,0,3,1.26667,5.11
729,1,0,4,2.06667,3.58333
730,1,0,1,1.60643,2.58021
730,1,0,2,1.90738,3.4537
730,1,0,3,1.4,2.61
730,1,0,4,1.81094,3.83333
731,1,0,1,2.3889,3.5447
731,1,0,2,2.1306,4.27748
731,1,0,3,1,5.02667
731,1,0,4,1.21309,3.80382
732,0,0,1,1.43593,2.15799
732,0,0,2,2.66414,1.70988
732,0,0,3,2.88177,1.93137
732,0,0,4,2.13333,2
733,0,0,1,1.75952,2.82685
733,0,0,2,1.33095,4.12819
733,0,0,3,1.37291,3.41535
733,0,0,4,1,3.83333
734,1,0,1,1.86201,2.67329
734,1,0,2,2.24596,3.37835
734,1,0,3,2.26667,4.11
734,1,0,4,2.22714,4.02735
735,0,0,1,2.06344,3.61778
735,0,0,2,1.10936,3.87852
735,0,0,3,1.06667,2.86
735,0,0,4,1.13333,2
736,1,0,1,2.44863,2.59806
736,1,0,2,2.40434,2.74995
736,1,0,3,2.43799,4.45653
736,1,0,4,2.8,3.58333
737,1,0,1,1.3195,2.51192
737,1,0,2,2.23735,2.18881
737,1,0,3,1.57735,3.74232
737,1,0,4,1.48982,3.51168
738,1,0,1,2.98073,1.70117
738,1,0,2,3.55899,3.37179
738,1,0,3,3.4,2.27667
738,1,0,4,1.66667,2.33333
739,1,0,1,1.48833,3.19689
739,1,0,2,1.53907,3.69266
739,1,0,3,1.86667,4.61
739,1,0,4,2.42596,4.92877
740,1,0,1,1.97986,2.71471
740,1,0,2,3.32989,1.76298
740,1,0,3,2.86667,2.36
740,1,0,4,2.66667,2.33333
741,0,1,1,1.96305,3.05048
741,0,1,2,1.73586,2.40453
741,0,1,3,2.21866,4.28239
741,0,1,4,1.73072,2.30179
742,1,0,1,2,4.66667
742,1,0,2,1.13333,3.12833
742,1,0,3,1.4,2.52667
742,1,0,4,1.2871,2.2977
743,1,0,1,1,4.58333
743,1,0,2,1,3.57979
743,1,0,3,1,4.44333
743,1,0,4,1.03575,4.23168
744,0,0,1,3.2,4.58333
744,0,0,2,2,4.71167
744,0,0,3,1.06667,4.02667
744,0,0,4,1.38986,3.55246
745,1,0,1,1.85659,4.58333
745,1,0,2,2.73333,3.96167
745,1,0,3,2.53333,4.02667
745,1,0,4,2.09212,3.58677
746,1,1,1,1.66667,3.25
746,1,1,2,1.26667,3.545
746,1,1,3,1.46667,2.86
746,1,1,4,1.18852,2.56967
747,1,0,1,4.86667,4.41667
747,1,0,2,1.66667,4.71167
747,1,0,3,1.8,4.27667
747,1,0,4,2.22978,3.25884
748,0,0,1,1.93333,4.41667
748,0,0,2,2.13333,3.87833
748,0,0,3,1.26667,4.36
748,0,0,4,1.14491,2.19829
749,0,0,1,1.83173,3.51583
749,0,0,2,1.97422,3.79836
749,0,0,3,2.29033,3.18572
749,0,0,4,1.13818,3.08807
750,1,0,1,2.73333,2.41667
750,1,0,2,2.85,3.12833
750,1,0,3,3.33333,2.61
750,1,0,4,2.24889,1.90471
751,1,0,1,2.53233,4.31244
751,1,0,2,1.99697,4.07001
751,1,0,3,1.2957,4.32449
751,1,0,4,1.49719,4.24151
752,1,0,1,1.46667,4.33333
752,1,0,2,2.33333,3.96167
752,1,0,3,2,4.11
752,1,0,4,2.18523,3.04713
753,0,0,1,2.26667,4.41667
753,0,0,2,3,4.96167
753,0,0,3,1,4.11
753,0,0,4,1.75839,4.9425
754,1,0,1,2.8,2.5
754,1,0,2,1.96667,4.295
754,1,0,3,2.33333,3.86
754,1,0,4,3.38514,2.87604
755,1,0,1,1.26667,4.5
755,1,0,2,1.73333,3.37833
755,1,0,3,1.53333,4.27667
755,1,0,4,1.96035,3.38453
756,1,0,1,1.53333,4.75
756,1,0,2,1.66667,2.62833
756,1,0,3,4.8,1.86
756,1,0,4,1.94603,3.76351
757,0,0,1,1.2,4.5
757,0,0,2,1.53333,4.045
757,0,0,3,1.06667,4.11
757,0,0,4,1,3.63699
758,0,0,1,2.73333,2.5
758,0,0,2,1.13333,1.96167
758,0,0,3,2,2.86
758,0,0,4,1.14916,2.17397
759,0,0,1,2.73333,3.66667
759,0,0,2,2.6,3.21543
759,0,0,3,1.54286,4.68152
759,0,0,4,1.22577,3.90507
760,0,0,1,1.2,4.66667
760,0,0,2,1.2,3.295
760,0,0,3,1.93333,3.61
760,0,0,4,1.00004,1.89259
761,0,0,1,1.44052,3.95569
761,0,0,2,1.73391,3.92748
761,0,0,3,1.7813,3.93286
761,0,0,4,1.18132,2.51626
762,1,0,1,2.85242,3.3433
762,1,0,2,1.71739,3.8923
762,1,0,3,1.49314,3.16547
762,1,0,4,1.39509,4.26612
763,0,0,1,1.26667,3.58333
763,0,0,2,1.46667,4.12833
763,0,0,3,1.13333,4.61
763,0,0,4,1.00002,4.1459
764,0,0,1,1.33333,4.08333
764,0,0,2,1.33333,3.87833
764,0,0,3,1.06667,4.19333
764,0,0,4,1.58836,4.46258
765,0,0,1,1.38707,2.86139
765,0,0,2,1.97611,4.0469
765,0,0,3,1.79949,2.71028
765,0,0,4,1.9843,2.77846
766,1,0,1,1,4.66667
766,1,0,2,1.26667,4.545
766,1,0,3,1.16667,4.83222
766,1,0,4,1.28488,4.79762
767,1,0,1,2.89197,3.94621
767,1,0,2,2.61214,3.50965
767,1,0,3,2.15562,4.43719
767,1,0,4,1.44091,3.71479
768,1,0,1,4.46667,1.41667
768,1,0,2,4.53333,1.545
768,1,0,3,1,4.61
768,1,0,4,3.41302,1.91252
769,1,0,1,3.93684,3.67721
769,1,0,2,3.13778,4.33439
769,1,0,3,2.02456,4.20721
769,1,0,4,3.14433,4.39759
770,0,0,1,1,4.55556
770,0,0,2,1.46667,3.33936
770,0,0,3,1.06667,3.77667
770,0,0,4,1.80531,4.55864
771,1,0,1,2,4
771,1,0,2,2.26667,4.12833
771,1,0,3,1.46667,3.94333
771,1,0,4,2.07414,3.21821
772,1,0,1,1.26667,4.5
772,1,0,2,3.06667,3.795
772,1,0,3,1.73333,3.11
772,1,0,4,1.01256,4.63691
773,1,0,1,1.8,4.41667
773,1,0,2,1.77778,4.12651
773,1,0,3,1.33333,3.61
773,1,0,4,1.75973,4.14599
774,1,0,1,1.04389,3.99903
774,1,0,2,1.17484,4.045
774,1,0,3,1.26667,4.36
774,1,0,4,1,2.31149
775,0,0,1,2.08888,4.68239
775,0,0,2,1.86444,3.61998
775,0,0,3,1.19412,3.64402
775,0,0,4,1.02201,3.22969
776,0,0,1,1.2,3.16667
776,0,0,2,1.4,3.21167
776,0,0,3,1,3.69333
776,0,0,4,1.08246,3.95522
777,0,0,1,2.4,4.75
777,0,0,2,1.66667,4.46167
777,0,0,3,1.73333,3.94333
777,0,0,4,1.75158,4.6475
778,1,0,1,1.6,4.41667
778,1,0,2,1.73333,4.12833
778,1,0,3,1.33333,3.69333
778,1,0,4,1.16161,4.22665
779,1,0,1,2.6,3.02778
779,1,0,2,1.68333,2.795
779,1,0,3,1.26667,2.52667
779,1,0,4,1.0949,1.88117
780,0,0,1,1.13333,3.91667
780,0,0,2,2.13333,3.96167
780,0,0,3,2.13333,3.11
780,0,0,4,1.79597,4.13181
781,0,0,1,1.81395,3.55888
781,0,0,2,2.71177,3.9488
781,0,0,3,1.19755,5.05092
781,0,0,4,2.51572,4.50848
782,1,0,1,1.31111,2.41667
782,1,0,2,1.33333,1.87833
782,1,0,3,1.2,2.11
782,1,0,4,2.11356,2.27608
783,1,0,1,3.6,3.83333
783,1,0,2,2.73333,2.72439
783,1,0,3,2.62537,1.9611
783,1,0,4,1.91887,3.18309
784,0,0,1,2.46781,3.83333
784,0,0,2,3.06667,5.045
784,0,0,3,3.33333,4.61
784,0,0,4,3.26667,4.16667
785,1,0,1,1.86264,3.83333
785,1,0,2,1.76667,2.795
785,1,0,3,1.39472,2.24794
785,1,0,4,1.33333,2.66667
786,1,0,1,2.17799,4.08333
786,1,0,2,1.8,3.96167
786,1,0,3,2.13333,3.77667
786,1,0,4,2,4.16667
787,0,0,1,2.06591,1.75
787,0,0,2,2.53333,3.0766
787,0,0,3,1.8976,2.92157
787,0,0,4,1.73142,1.71992
788,0,0,1,1,3.66667
788,0,0,2,1.73333,2.87833
788,0,0,3,1.2,3.11
788,0,0,4,1.43061,3.83333
789,0,0,1,1.14457,3.91667
789,0,0,2,2.06667,4.71167
789,0,0,3,2,4.44333
789,0,0,4,1.26667,4.33333
790,0,0,1,1.87871,4.16667
790,0,0,2,2,3.795
790,0,0,3,2.13333,4.02667
790,0,0,4,1.73333,3.83333
791,1,0,1,1.2071,4.41667
791,1,0,2,1.4,3.71167
791,1,0,3,1,4.02667
791,1,0,4,1.78126,3.91403
792,0,0,1,4.85716,5
792,0,0,2,3.46667,1.71167
792,0,0,3,2.66667,3.86
792,0,0,4,1.2,2
793,1,0,1,1.04889,4.08333
793,1,0,2,1.8,4.37833
793,1,0,3,1.13333,4.11
793,1,0,4,1.13333,3.91667
794,1,0,1,1.64649,3.41667
794,1,0,2,2.4,2.81639
794,1,0,3,1.0699,4.7431
794,1,0,4,1.52672,3.90494
795,0,0,1,2.44359,4.33333
795,0,0,2,4,4.71167
795,0,0,3,2.06667,4.19333
795,0,0,4,4.06667,2.66667
796,0,0,1,2.08554,3.58333
